study_id,hypothesis_id,seed,series,x,value
3,H19,3034,Q51,0,0.0044
3,H19,3034,Q2F1,0,0.0014
3,H19,3034,Q51,1,0.013
3,H19,3034,Q2F1,1,0.003
3,H19,3034,Q51,2,0.0474
3,H19,3034,Q2F1,2,0.008
3,H19,3036,Q51,0,0.0042
3,H19,3036,Q2F1,0,0.002
3,H19,3036,Q51,1,0.0118
3,H19,3036,Q2F1,1,0.0034
3,H19,3036,Q51,2,0.0434
3,H19,3036,Q2F1,2,0.0062
3,H19,3038,Q51,0,0.0038
3,H19,3038,Q2F1,0,0.0016
3,H19,3038,Q51,1,0.0108
3,H19,3038,Q2F1,1,0.0024
3,H19,3038,Q51,2,0.047
3,H19,3038,Q2F1,2,0.0066
3,H20,3000,homogeneous,mean_error_corr,0.0226568907046274
3,H20,3000,heterogeneous,mean_error_corr,0.0097856099807081
3,H20,3002,homogeneous,mean_error_corr,0.0172444917180702
3,H20,3002,heterogeneous,mean_error_corr,0.0013097997892927
3,H20,3004,homogeneous,mean_error_corr,0.0225652594210314
3,H20,3004,heterogeneous,mean_error_corr,0.0034912184415369
3,H20,3006,homogeneous,mean_error_corr,0.0206835420876322
3,H20,3006,heterogeneous,mean_error_corr,0.0031881048528392
3,H20,3008,homogeneous,mean_error_corr,0.0193624058771021
3,H20,3008,heterogeneous,mean_error_corr,-0.0016998729875201
3,H20,3010,homogeneous,mean_error_corr,0.0119865828156831
3,H20,3010,heterogeneous,mean_error_corr,-0.0017252142291531
3,H20,3012,homogeneous,mean_error_corr,0.0242589361333431
3,H20,3012,heterogeneous,mean_error_corr,0.0044219246185356
3,H20,3014,homogeneous,mean_error_corr,0.0244512171757555
3,H20,3014,heterogeneous,mean_error_corr,0.0057538737587901
3,H20,3016,homogeneous,mean_error_corr,0.0236572840302014
3,H20,3016,heterogeneous,mean_error_corr,0.0052632193114724
3,H20,3018,homogeneous,mean_error_corr,0.0206089727334412
3,H20,3018,heterogeneous,mean_error_corr,0.0031557219012823
3,H20,3020,homogeneous,mean_error_corr,0.0125809026488179
3,H20,3020,heterogeneous,mean_error_corr,-0.0012530093817372
3,H20,3022,homogeneous,mean_error_corr,0.0140054273978926
3,H20,3022,heterogeneous,mean_error_corr,-0.0058679657270751
3,H20,3024,homogeneous,mean_error_corr,0.0135248619356577
3,H20,3024,heterogeneous,mean_error_corr,-0.0012568559701828
3,H20,3026,homogeneous,mean_error_corr,0.0239934357927688
3,H20,3026,heterogeneous,mean_error_corr,0.0050924080312725
3,H20,3028,homogeneous,mean_error_corr,0.0271641825911959
3,H20,3028,heterogeneous,mean_error_corr,0.0046916426074021
3,H20,3030,homogeneous,mean_error_corr,0.0211305111868515
3,H20,3030,heterogeneous,mean_error_corr,0.0056556266625041
3,H20,3032,homogeneous,mean_error_corr,0.0296529377320085
3,H20,3032,heterogeneous,mean_error_corr,0.004837464352617
3,H20,3034,homogeneous,mean_error_corr,0.0229385112870492
3,H20,3034,heterogeneous,mean_error_corr,0.0030824786923193
3,H20,3036,homogeneous,mean_error_corr,0.0185999017700482
3,H20,3036,heterogeneous,mean_error_corr,-0.0006878325692937
3,H20,3038,homogeneous,mean_error_corr,0.0163198816778952
3,H20,3038,heterogeneous,mean_error_corr,-0.003030963348589
3,H18,3000,tps,0,2.0
3,H18,3000,p95_ms,0,12473.721086978912
3,H18,3000,tps,1,2.0
3,H18,3000,p95_ms,1,9912.288689613342
3,H18,3000,recovery_s,1,504.8839008808136
3,H18,3000,operator_restart_required,1,0.0
3,H18,3000,tps,2,2.0
3,H18,3000,p95_ms,2,15137.557637691498
3,H18,3000,recovery_s,2,75.27036738395691
3,H18,3000,operator_restart_required,2,0.0
3,H18,3000,tps,3,0.0
3,H18,3000,p95_ms,3,999999.0
3,H18,3000,recovery_s,3,310.9923903942108
3,H18,3000,operator_restart_required,3,1.0
3,H18,3002,tps,0,2.0
3,H18,3002,p95_ms,0,27043.55138540268
3,H18,3002,tps,1,2.0
3,H18,3002,p95_ms,1,9766.532146930693
3,H18,3002,recovery_s,1,89.85609674453735
3,H18,3002,operator_restart_required,1,0.0
3,H18,3002,tps,2,2.0
3,H18,3002,p95_ms,2,18713.326823711395
3,H18,3002,recovery_s,2,40.976961612701416
3,H18,3002,operator_restart_required,2,0.0
3,H18,3002,tps,3,0.0
3,H18,3002,p95_ms,3,999999.0
3,H18,3002,recovery_s,3,369.63438987731934
3,H18,3002,operator_restart_required,3,1.0
3,H18,3004,tps,0,2.0
3,H18,3004,p95_ms,0,6089.00488615036
3,H18,3004,tps,1,2.0
3,H18,3004,p95_ms,1,11752.654242515564
3,H18,3004,recovery_s,1,26.8589186668396
3,H18,3004,operator_restart_required,1,0.0
3,H18,3004,tps,2,2.0
3,H18,3004,p95_ms,2,3261.3799571990967
3,H18,3004,recovery_s,2,94.39854192733765
3,H18,3004,operator_restart_required,2,0.0
3,H18,3004,tps,3,0.0
3,H18,3004,p95_ms,3,999999.0
3,H18,3004,recovery_s,3,249.4553062915802
3,H18,3004,operator_restart_required,3,1.0
3,H18,3006,tps,0,2.0
3,H18,3006,p95_ms,0,10169.640207290648
3,H18,3006,tps,1,2.0
3,H18,3006,p95_ms,1,7281.477260589594
3,H18,3006,recovery_s,1,65.46542119979858
3,H18,3006,operator_restart_required,1,0.0
3,H18,3006,tps,2,2.0
3,H18,3006,p95_ms,2,6277.472472190857
3,H18,3006,recovery_s,2,19.04928731918335
3,H18,3006,operator_restart_required,2,0.0
3,H18,3006,tps,3,0.0
3,H18,3006,p95_ms,3,999999.0
3,H18,3006,recovery_s,3,284.9514210224152
3,H18,3006,operator_restart_required,3,1.0
3,H18,3008,tps,0,2.0
3,H18,3008,p95_ms,0,23623.74436855316
3,H18,3008,tps,1,2.0
3,H18,3008,p95_ms,1,9989.955914020538
3,H18,3008,recovery_s,1,427.9360344409943
3,H18,3008,operator_restart_required,1,0.0
3,H18,3008,tps,2,2.0
3,H18,3008,p95_ms,2,20711.628365516663
3,H18,3008,recovery_s,2,156.48571944236755
3,H18,3008,operator_restart_required,2,0.0
3,H18,3008,tps,3,0.0
3,H18,3008,p95_ms,3,999999.0
3,H18,3008,recovery_s,3,403.8768577575684
3,H18,3008,operator_restart_required,3,1.0
3,H18,3010,tps,0,2.0
3,H18,3010,p95_ms,0,18727.217054367065
3,H18,3010,tps,1,2.0
3,H18,3010,p95_ms,1,8664.98919725418
3,H18,3010,recovery_s,1,71.41607022285461
3,H18,3010,operator_restart_required,1,0.0
3,H18,3010,tps,2,2.0
3,H18,3010,p95_ms,2,13599.51947927475
3,H18,3010,recovery_s,2,34.1268253326416
3,H18,3010,operator_restart_required,2,0.0
3,H18,3010,tps,3,0.0
3,H18,3010,p95_ms,3,999999.0
3,H18,3010,recovery_s,3,398.17121267318726
3,H18,3010,operator_restart_required,3,1.0
3,H18,3012,tps,0,2.0
3,H18,3012,p95_ms,0,18416.301238536835
3,H18,3012,tps,1,1.1333333333333333
3,H18,3012,p95_ms,1,7098.277258872986
3,H18,3012,recovery_s,1,203.78608083724976
3,H18,3012,operator_restart_required,1,0.0
3,H18,3012,tps,2,2.0
3,H18,3012,p95_ms,2,11055.53902387619
3,H18,3012,recovery_s,2,82.59864449501038
3,H18,3012,operator_restart_required,2,0.0
3,H18,3012,tps,3,0.0
3,H18,3012,p95_ms,3,999999.0
3,H18,3012,recovery_s,3,314.662034034729
3,H18,3012,operator_restart_required,3,1.0
3,H18,3014,tps,0,0.0
3,H18,3014,p95_ms,0,999999.0
3,H18,3014,tps,1,0.0
3,H18,3014,p95_ms,1,999999.0
3,H18,3014,recovery_s,1,193.03549242019653
3,H18,3014,operator_restart_required,1,1.0
3,H18,3014,tps,2,2.0
3,H18,3014,p95_ms,2,20469.15855407715
3,H18,3014,recovery_s,2,35.29460024833679
3,H18,3014,operator_restart_required,2,0.0
3,H18,3014,tps,3,0.0
3,H18,3014,p95_ms,3,999999.0
3,H18,3014,recovery_s,3,135.0566668510437
3,H18,3014,operator_restart_required,3,1.0
3,H18,3016,tps,0,2.0
3,H18,3016,p95_ms,0,17597.60798215866
3,H18,3016,tps,1,2.0
3,H18,3016,p95_ms,1,9948.895478248596
3,H18,3016,recovery_s,1,60.77331233024597
3,H18,3016,operator_restart_required,1,0.0
3,H18,3016,tps,2,2.0
3,H18,3016,p95_ms,2,9601.2929677963
3,H18,3016,recovery_s,2,42.08059215545654
3,H18,3016,operator_restart_required,2,0.0
3,H18,3016,tps,3,0.0
3,H18,3016,p95_ms,3,999999.0
3,H18,3016,recovery_s,3,171.41153621673584
3,H18,3016,operator_restart_required,3,1.0
3,H18,3018,tps,0,0.0
3,H18,3018,p95_ms,0,999999.0
3,H18,3018,tps,1,2.0
3,H18,3018,p95_ms,1,22082.35614299774
3,H18,3018,recovery_s,1,555.2270886898041
3,H18,3018,operator_restart_required,1,0.0
3,H18,3018,tps,2,1.2
3,H18,3018,p95_ms,2,18695.339739322662
3,H18,3018,recovery_s,2,142.15457129478455
3,H18,3018,operator_restart_required,2,0.0
3,H18,3018,tps,3,0.0
3,H18,3018,p95_ms,3,999999.0
3,H18,3018,recovery_s,3,353.3490927219391
3,H18,3018,operator_restart_required,3,1.0
3,H18,3020,tps,0,0.0
3,H18,3020,p95_ms,0,999999.0
3,H18,3020,tps,1,0.0
3,H18,3020,p95_ms,1,999999.0
3,H18,3020,recovery_s,1,89.91106224060059
3,H18,3020,operator_restart_required,1,0.0
3,H18,3020,tps,2,0.0
3,H18,3020,p95_ms,2,999999.0
3,H18,3020,recovery_s,2,52.89344310760498
3,H18,3020,operator_restart_required,2,0.0
3,H18,3020,tps,3,0.0
3,H18,3020,p95_ms,3,999999.0
3,H18,3020,recovery_s,3,195.4586684703827
3,H18,3020,operator_restart_required,3,1.0
3,H18,3022,tps,0,2.0
3,H18,3022,p95_ms,0,14097.225499153135
3,H18,3022,tps,1,2.0
3,H18,3022,p95_ms,1,10168.077266216278
3,H18,3022,recovery_s,1,112.33155250549316
3,H18,3022,operator_restart_required,1,0.0
3,H18,3022,tps,2,2.0
3,H18,3022,p95_ms,2,16847.242152690887
3,H18,3022,recovery_s,2,47.06109881401062
3,H18,3022,operator_restart_required,2,0.0
3,H18,3022,tps,3,0.0
3,H18,3022,p95_ms,3,999999.0
3,H18,3022,recovery_s,3,155.31279158592224
3,H18,3022,operator_restart_required,3,1.0
3,H18,3024,tps,0,2.0
3,H18,3024,p95_ms,0,11036.329424381256
3,H18,3024,tps,1,2.0
3,H18,3024,p95_ms,1,10112.229108810425
3,H18,3024,recovery_s,1,50.78540921211243
3,H18,3024,operator_restart_required,1,0.0
3,H18,3024,tps,2,2.0
3,H18,3024,p95_ms,2,5541.53106212616
3,H18,3024,recovery_s,2,44.91548275947571
3,H18,3024,operator_restart_required,2,0.0
3,H18,3024,tps,3,0.0
3,H18,3024,p95_ms,3,999999.0
3,H18,3024,recovery_s,3,156.44917225837708
3,H18,3024,operator_restart_required,3,1.0
3,H18,3026,tps,0,2.0
3,H18,3026,p95_ms,0,17290.80880880356
3,H18,3026,tps,1,2.0
3,H18,3026,p95_ms,1,7692.411863803863
3,H18,3026,recovery_s,1,61.46705532073975
3,H18,3026,operator_restart_required,1,0.0
3,H18,3026,tps,2,2.0
3,H18,3026,p95_ms,2,15662.199294567108
3,H18,3026,recovery_s,2,78.5485486984253
3,H18,3026,operator_restart_required,2,0.0
3,H18,3026,tps,3,0.0
3,H18,3026,p95_ms,3,999999.0
3,H18,3026,recovery_s,3,173.7959022521973
3,H18,3026,operator_restart_required,3,1.0
3,H18,3028,tps,0,2.0
3,H18,3028,p95_ms,0,11827.19280719757
3,H18,3028,tps,1,2.0
3,H18,3028,p95_ms,1,6351.389133930206
3,H18,3028,recovery_s,1,54.81938719749451
3,H18,3028,operator_restart_required,1,0.0
3,H18,3028,tps,2,2.0
3,H18,3028,p95_ms,2,15944.424533843994
3,H18,3028,recovery_s,2,83.84724974632263
3,H18,3028,operator_restart_required,2,0.0
3,H18,3028,tps,3,0.0
3,H18,3028,p95_ms,3,999999.0
3,H18,3028,recovery_s,3,157.88457489013672
3,H18,3028,operator_restart_required,3,1.0
3,H18,3030,tps,0,2.0
3,H18,3030,p95_ms,0,9270.391845703123
3,H18,3030,tps,1,2.0
3,H18,3030,p95_ms,1,13530.306828022003
3,H18,3030,recovery_s,1,104.4359209537506
3,H18,3030,operator_restart_required,1,0.0
3,H18,3030,tps,2,2.0
3,H18,3030,p95_ms,2,16647.452330589294
3,H18,3030,recovery_s,2,50.97621583938599
3,H18,3030,operator_restart_required,2,0.0
3,H18,3030,tps,3,0.0
3,H18,3030,p95_ms,3,999999.0
3,H18,3030,recovery_s,3,148.19881081581116
3,H18,3030,operator_restart_required,3,1.0
3,H18,3032,tps,0,2.0
3,H18,3032,p95_ms,0,13994.622433185576
3,H18,3032,tps,1,2.0
3,H18,3032,p95_ms,1,9201.874577999117
3,H18,3032,recovery_s,1,305.0437247753144
3,H18,3032,operator_restart_required,1,0.0
3,H18,3032,tps,2,2.0
3,H18,3032,p95_ms,2,7483.450102806091
3,H18,3032,recovery_s,2,55.10244870185852
3,H18,3032,operator_restart_required,2,0.0
3,H18,3032,tps,3,0.0
3,H18,3032,p95_ms,3,999999.0
3,H18,3032,recovery_s,3,216.1478171348572
3,H18,3032,operator_restart_required,3,1.0
3,H18,3034,tps,0,2.0
3,H18,3034,p95_ms,0,18745.72260379792
3,H18,3034,tps,1,2.0
3,H18,3034,p95_ms,1,11400.6001830101
3,H18,3034,recovery_s,1,35.20482563972473
3,H18,3034,operator_restart_required,1,0.0
3,H18,3034,tps,2,2.0
3,H18,3034,p95_ms,2,11962.440645694733
3,H18,3034,recovery_s,2,44.96990704536438
3,H18,3034,operator_restart_required,2,0.0
3,H18,3034,tps,3,0.0
3,H18,3034,p95_ms,3,999999.0
3,H18,3034,recovery_s,3,158.9821844100952
3,H18,3034,operator_restart_required,3,1.0
3,H18,3036,tps,0,2.0
3,H18,3036,p95_ms,0,10906.106734275818
3,H18,3036,tps,1,2.0
3,H18,3036,p95_ms,1,9453.470253944395
3,H18,3036,recovery_s,1,70.21980857849121
3,H18,3036,operator_restart_required,1,0.0
3,H18,3036,tps,2,2.0
3,H18,3036,p95_ms,2,19575.168800354004
3,H18,3036,recovery_s,2,48.99899935722351
3,H18,3036,operator_restart_required,2,0.0
3,H18,3036,tps,3,0.0
3,H18,3036,p95_ms,3,999999.0
3,H18,3036,recovery_s,3,155.08246874809265
3,H18,3036,operator_restart_required,3,1.0
3,H18,3038,tps,0,2.0
3,H18,3038,p95_ms,0,12132.866907119753
3,H18,3038,tps,1,2.0
3,H18,3038,p95_ms,1,7684.208250045776
3,H18,3038,recovery_s,1,42.57304859161377
3,H18,3038,operator_restart_required,1,0.0
3,H18,3038,tps,2,2.0
3,H18,3038,p95_ms,2,15801.475644111631
3,H18,3038,recovery_s,2,40.55263948440552
3,H18,3038,operator_restart_required,2,0.0
3,H18,3038,tps,3,0.0
3,H18,3038,p95_ms,3,999999.0
3,H18,3038,recovery_s,3,165.0718309879303
3,H18,3038,operator_restart_required,3,1.0
3,H19,3001,Q51,0,0.003
3,H19,3001,Q2F1,0,0.0012
3,H19,3001,Q51,1,0.0128
3,H19,3001,Q2F1,1,0.003
3,H19,3001,Q51,2,0.0456
3,H19,3001,Q2F1,2,0.0076
3,H19,3003,Q51,0,0.004
3,H19,3003,Q2F1,0,0.0012
3,H19,3003,Q51,1,0.0136
3,H19,3003,Q2F1,1,0.0028
3,H19,3003,Q51,2,0.0462
3,H19,3003,Q2F1,2,0.0088
3,H19,3005,Q51,0,0.006
3,H19,3005,Q2F1,0,0.0016
3,H19,3005,Q51,1,0.0138
3,H19,3005,Q2F1,1,0.0026
3,H19,3005,Q51,2,0.047
3,H19,3005,Q2F1,2,0.0074
3,H19,3007,Q51,0,0.0038
3,H19,3007,Q2F1,0,0.001
3,H19,3007,Q51,1,0.0112
3,H19,3007,Q2F1,1,0.0024
3,H19,3007,Q51,2,0.0528
3,H19,3007,Q2F1,2,0.0082
3,H19,3009,Q51,0,0.004
3,H19,3009,Q2F1,0,0.0012
3,H19,3009,Q51,1,0.0124
3,H19,3009,Q2F1,1,0.0018
3,H19,3009,Q51,2,0.0496
3,H19,3009,Q2F1,2,0.0074
3,H19,3011,Q51,0,0.0048
3,H19,3011,Q2F1,0,0.0014
3,H19,3011,Q51,1,0.0144
3,H19,3011,Q2F1,1,0.003
3,H19,3011,Q51,2,0.0474
3,H19,3011,Q2F1,2,0.0086
3,H19,3013,Q51,0,0.0048
3,H19,3013,Q2F1,0,0.0014
3,H19,3013,Q51,1,0.012
3,H19,3013,Q2F1,1,0.0022
3,H19,3013,Q51,2,0.0496
3,H19,3013,Q2F1,2,0.0076
3,H19,3015,Q51,0,0.0044
3,H19,3015,Q2F1,0,0.0014
3,H19,3015,Q51,1,0.0152
3,H19,3015,Q2F1,1,0.0034
3,H19,3015,Q51,2,0.0504
3,H19,3015,Q2F1,2,0.0072
3,H19,3017,Q51,0,0.0026
3,H19,3017,Q2F1,0,0.001
3,H19,3017,Q51,1,0.014
3,H19,3017,Q2F1,1,0.0034
3,H19,3017,Q51,2,0.0536
3,H19,3017,Q2F1,2,0.0082
3,H19,3019,Q51,0,0.0044
3,H19,3019,Q2F1,0,0.0014
3,H19,3019,Q51,1,0.012
3,H19,3019,Q2F1,1,0.0022
3,H19,3019,Q51,2,0.0468
3,H19,3019,Q2F1,2,0.0058
3,H19,3021,Q51,0,0.0044
3,H19,3021,Q2F1,0,0.0016
3,H19,3021,Q51,1,0.0108
3,H19,3021,Q2F1,1,0.0022
3,H19,3021,Q51,2,0.0512
3,H19,3021,Q2F1,2,0.0084
3,H19,3023,Q51,0,0.0042
3,H19,3023,Q2F1,0,0.001
3,H19,3023,Q51,1,0.012
3,H19,3023,Q2F1,1,0.002
3,H19,3023,Q51,2,0.0474
3,H19,3023,Q2F1,2,0.0052
3,H19,3025,Q51,0,0.0024
3,H19,3025,Q2F1,0,0.0008
3,H19,3025,Q51,1,0.0128
3,H19,3025,Q2F1,1,0.003
3,H19,3025,Q51,2,0.0468
3,H19,3025,Q2F1,2,0.0076
3,H19,3027,Q51,0,0.0042
3,H19,3027,Q2F1,0,0.0014
3,H19,3027,Q51,1,0.0152
3,H19,3027,Q2F1,1,0.0038
3,H19,3027,Q51,2,0.0476
3,H19,3027,Q2F1,2,0.0082
3,H19,3029,Q51,0,0.0038
3,H19,3029,Q2F1,0,0.0008
3,H19,3029,Q51,1,0.0104
3,H19,3029,Q2F1,1,0.0016
3,H19,3029,Q51,2,0.0522
3,H19,3029,Q2F1,2,0.0066
3,H19,3031,Q51,0,0.004
3,H19,3031,Q2F1,0,0.0016
3,H19,3031,Q51,1,0.0128
3,H19,3031,Q2F1,1,0.0024
3,H19,3031,Q51,2,0.0518
3,H19,3031,Q2F1,2,0.0064
3,H19,3033,Q51,0,0.0042
3,H19,3033,Q2F1,0,0.002
3,H19,3033,Q51,1,0.012
3,H19,3033,Q2F1,1,0.003
3,H19,3033,Q51,2,0.0458
3,H19,3033,Q2F1,2,0.0086
3,H19,3035,Q51,0,0.0042
3,H19,3035,Q2F1,0,0.0016
3,H19,3035,Q51,1,0.0132
3,H19,3035,Q2F1,1,0.0026
3,H19,3035,Q51,2,0.0464
3,H19,3035,Q2F1,2,0.0072
3,H19,3037,Q51,0,0.0048
3,H19,3037,Q2F1,0,0.002
3,H19,3037,Q51,1,0.0088
3,H19,3037,Q2F1,1,0.0024
3,H19,3037,Q51,2,0.0456
3,H19,3037,Q2F1,2,0.0042
3,H19,3039,Q51,0,0.004
3,H19,3039,Q2F1,0,0.0008
3,H19,3039,Q51,1,0.0106
3,H19,3039,Q2F1,1,0.0028
3,H19,3039,Q51,2,0.0498
3,H19,3039,Q2F1,2,0.006
3,H20,3001,homogeneous,mean_error_corr,0.0158199605225154
3,H20,3001,heterogeneous,mean_error_corr,0.0019806939849215
3,H20,3003,homogeneous,mean_error_corr,0.0148464987412465
3,H20,3003,heterogeneous,mean_error_corr,-0.0014784212889233
3,H20,3005,homogeneous,mean_error_corr,0.0198847938778487
3,H20,3005,heterogeneous,mean_error_corr,0.0004938544262521
3,H20,3007,homogeneous,mean_error_corr,0.0196158771663418
3,H20,3007,heterogeneous,mean_error_corr,-9.45489910784162e-05
3,H20,3009,homogeneous,mean_error_corr,0.0261172612055005
3,H20,3009,heterogeneous,mean_error_corr,0.0004059291735885
3,H20,3011,homogeneous,mean_error_corr,0.0188190816370379
3,H20,3011,heterogeneous,mean_error_corr,0.0027445556677745
3,H20,3013,homogeneous,mean_error_corr,0.0178269450897606
3,H20,3013,heterogeneous,mean_error_corr,-0.0001822710099903
3,H20,3015,homogeneous,mean_error_corr,0.0169252558061459
3,H20,3015,heterogeneous,mean_error_corr,0.0010187753026
3,H20,3017,homogeneous,mean_error_corr,0.0197569435547153
3,H20,3017,heterogeneous,mean_error_corr,0.0020305168160655
3,H20,3019,homogeneous,mean_error_corr,0.0196795034510333
3,H20,3019,heterogeneous,mean_error_corr,0.0004724986642354
3,H20,3021,homogeneous,mean_error_corr,0.0202136278243829
3,H20,3021,heterogeneous,mean_error_corr,0.0033703390877306
3,H20,3023,homogeneous,mean_error_corr,0.0176288916676754
3,H20,3023,heterogeneous,mean_error_corr,0.0067009070769444
3,H20,3025,homogeneous,mean_error_corr,0.0125000312917377
3,H20,3025,heterogeneous,mean_error_corr,-0.0021786489102926
3,H20,3027,homogeneous,mean_error_corr,0.0223309585841898
3,H20,3027,heterogeneous,mean_error_corr,0.0006607771051168
3,H20,3029,homogeneous,mean_error_corr,0.0107196867069101
3,H20,3029,heterogeneous,mean_error_corr,-0.001206143686168
3,H20,3031,homogeneous,mean_error_corr,0.0175284658202087
3,H20,3031,heterogeneous,mean_error_corr,0.0013346954140583
3,H20,3033,homogeneous,mean_error_corr,0.019530763058087
3,H20,3033,heterogeneous,mean_error_corr,0.0026899405063777
3,H20,3035,homogeneous,mean_error_corr,0.0215663324433215
3,H20,3035,heterogeneous,mean_error_corr,0.000155067792844
3,H20,3037,homogeneous,mean_error_corr,0.0235331058538912
3,H20,3037,heterogeneous,mean_error_corr,-0.0024960918927531
3,H20,3039,homogeneous,mean_error_corr,0.0180457203843594
3,H20,3039,heterogeneous,mean_error_corr,0.0039660017879461
3,H18,3001,tps,0,2.0
3,H18,3001,p95_ms,0,13702.542269229887
3,H18,3001,tps,1,2.0
3,H18,3001,p95_ms,1,11538.712120056152
3,H18,3001,recovery_s,1,424.05492639541626
3,H18,3001,operator_restart_required,1,0.0
3,H18,3001,tps,2,2.0
3,H18,3001,p95_ms,2,17692.173647880554
3,H18,3001,recovery_s,2,78.14536786079407
3,H18,3001,operator_restart_required,2,0.0
3,H18,3001,tps,3,0.0
3,H18,3001,p95_ms,3,999999.0
3,H18,3001,recovery_s,3,271.99954319000244
3,H18,3001,operator_restart_required,3,1.0
3,H18,3003,tps,0,2.0
3,H18,3003,p95_ms,0,8476.60882472992
3,H18,3003,tps,1,2.0
3,H18,3003,p95_ms,1,7310.683465003967
3,H18,3003,recovery_s,1,42.92950820922852
3,H18,3003,operator_restart_required,1,0.0
3,H18,3003,tps,2,0.0
3,H18,3003,p95_ms,2,999999.0
3,H18,3003,recovery_s,2,56.43075442314148
3,H18,3003,operator_restart_required,2,0.0
3,H18,3003,tps,3,0.0
3,H18,3003,p95_ms,3,999999.0
3,H18,3003,recovery_s,3,225.99056315422047
3,H18,3003,operator_restart_required,3,1.0
3,H18,3005,tps,0,2.0
3,H18,3005,p95_ms,0,8096.47501707077
3,H18,3005,tps,1,2.0
3,H18,3005,p95_ms,1,9307.584583759308
3,H18,3005,recovery_s,1,29.575056076049805
